en_21	english	A positively or neutrally charged reagent that forms bonds by accepting electrons from a nucleophile.	neutrally	0.2272727272727272
en_22	english	A smaller number of persons  undertake such a challenge and then discover that calculus is beautiful in and of itself.	beautiful	0.05
en_23	english	A smaller number of persons  undertake such a challenge and then discover that calculus is beautiful in and of itself.	undertake	0.225
en_24	english	A smaller number of persons  undertake such a challenge and then discover that calculus is beautiful in and of itself.	discover	0.1
en_25	english	A third was apparently eliminated by an erstwhile Death Eater identified only as R.A.B., but this turns out in the seventh book to not have happened.	seventh	0.0227272727272727
en_26	english	A third was apparently eliminated by an erstwhile Death Eater identified only as R.A.B., but this turns out in the seventh book to not have happened.	eliminated	0.3181818181818182
en_27	english	A third was apparently eliminated by an erstwhile Death Eater identified only as R.A.B., but this turns out in the seventh book to not have happened.	erstwhile	0.9318181818181818
en_28	english	A vector is a quantity which expresses both magnitude and direction.	magnitude	0.175
en_29	english	A vector is a quantity which expresses both magnitude and direction.	quantity	0.075
en_30	english	A vector is a quantity which expresses both magnitude and direction.	vector	0.25
fil_1	filipino	"Akin na 'yan!" biglang agaw ni Karlo sa laruan ni Lara.	agaw	0.075
fil_2	filipino	Isang agila ang kinaibigan ni Nanay.	agila	0.125
fil_3	filipino	Sa takot na matangay ng agos ang anak ay agad-agad niya itong tinulungan.	agos	0.15
fil_4	filipino	Ang grupo pala ng malaking si Enteng, akay ang mga balyan at sa saliw ng musika ay sumasayaw-sayaw.	akay	0.25
fil_5	filipino	At ang sigaw ng ale sa malaking bahay ay "Aaaaaeeeeeiiiii!"	ale	0.15
fil_6	filipino	"Sino't alin sa dalawa ang inyong magiging asawa?" Sumagot na kapagkuwan si Don Pedrong tampalasan.	alin	0.05
fil_7	filipino	Pagkauwi ko noong isang araw ay binuksan ko na ang alkansiya ko.	alkansiya	0.375
fil_8	filipino	Ipinapatawag siya ni Mama at pumupunta siya sa amin kapag may sakit ako.	amin	0.025
fil_9	filipino	Karga-karga nga raw ako ni Nanay nang ihatid siya sa airport ng buong angkan namin.	angkan	0.275
fil_10	filipino	Anuman ang mangyari at anuman ang marinig mo, huwag kang didilat at huwag kang lilingon.	anuman	0.25
fil_11	filipino	At pagdating ng gabi, isinilid pa niya ako sa aparador ng mga pinaglumaang sapatos.	aparador	0.325
fil_12	filipino	Di nalao'y natutuhan ang sa armas ay pagtangan.	armas	0.25
fil_13	filipino	Ihatid mo ako sa kabila at kukunin ko ang aking atay sa aming bahay.	atay	0.1
fil_14	filipino	Kapag nahihirapan ako, nariyan palagi sina ate at kuya upang ako'y alalayan.	ate	0.025
fil_15	filipino	Wala namang hurricane dito sa atin at wala namang nasalanta ngayon ng bagyo, lindol, o anuman.	atin	0.025
fil_16	filipino	"Kasi hindi ka naligo kagabi, ayan tuloy," sabi niya.	ayan	0.05
fil_17	filipino	Pero ayaw pumayag ni Monang.	ayaw	0.025
fil_18	filipino	Nalimot ni Tuan Putli ang babala ng asawa.	babala	0.225
fil_19	filipino	Kaya nang bahagya siyang kumilos, natibag ang kanyang tinutungtungan.	bahagya	0.475
fil_20	filipino	Kapag ganitong bakasyon ay sinasamantala ni Arturo ang pagkakataon.	bakasyon	0.2
fil_21	filipino	Ang tubig sa balon ay lumalim nang dahan-dahan.	balon	0.15
fil_22	filipino	Inilabas sa mga baul ang bandera ng Filipinas, at muli itong iwinagayway, katabi ang bandera ng Amerika.	bandera	0.3
fil_23	filipino	Nilibot niya ang buong lupain at nakita ang maraming bangkay sa paligid.	bangkay	0.325
fil_24	filipino	Nasa ibang bansa nagtatrabaho ang kaniyang ama, kaya lahat ng uri ng laruan ay mayroon siya.	bansa	0.075
fil_25	filipino	May mga dalang baril ang mga bandido.	baril	0.05
fil_26	filipino	Mag-iisip kayo ng codename na bawal ipagkalat.	bawal	0.025
fil_27	filipino	Ang bayong ni Nanay ay malaki at makulay.	bayong	0.175
fil_28	filipino	Pitong munting kahel sa bibig ng aso.	bibig	0.025
fil_29	filipino	Magrarampahan naman ang mga pantalon palda blusa at medyas.	blusa	0.325
fil_30	filipino	Bakit ko nasabing bruha si Mrs.	bruha	0.25
fr_1	french	Cette gratuité n'est que partielle puisque une partie des impôts fonciers payés par les propriétaires est consacrée à l'entretien des réseaux de distribution.	entretien	0.675
fr_2	french	Cette gratuité n'est que partielle puisque une partie des impôts fonciers payés par les propriétaires est consacrée à l'entretien des réseaux de distribution.	consacrée	0.65
fr_3	french	Ces récepteurs envoient des messages au cerveau qui traite les informations, puis le cerveau les stocke et crée nos souvenirs.	stocke	0.35
fr_4	french	Ces récepteurs envoient des messages au cerveau qui traite les informations, puis le cerveau les stocke et crée nos souvenirs.	traite	0.375
fr_5	french	Ces récepteurs envoient des messages au cerveau qui traite les informations, puis le cerveau les stocke et crée nos souvenirs.	récepteurs	0.325
fr_6	french	Une enseigne prospère qu'il a bâtie de ses mains, en partant de rien.	prospère	0.4
fr_7	french	Une enseigne prospère qu'il a bâtie de ses mains, en partant de rien.	bâtie	0.75
fr_8	french	Une enseigne prospère qu'il a bâtie de ses mains, en partant de rien.	partant	0.525
fr_9	french	Ainsi, le Gulf Stream, ce courant qui garantit la douceur du climat de l'Europe occidentale, pourrait être déplacé, ce qui, paradoxalement, entraînerait un refroidissement de l'Europe de l'Ouest.	courant	0.475
fr_10	french	Ainsi, le Gulf Stream, ce courant qui garantit la douceur du climat de l'Europe occidentale, pourrait être déplacé, ce qui, paradoxalement, entraînerait un refroidissement de l'Europe de l'Ouest.	entraînerait	0.625
fr_11	french	Ainsi, le Gulf Stream, ce courant qui garantit la douceur du climat de l'Europe occidentale, pourrait être déplacé, ce qui, paradoxalement, entraînerait un refroidissement de l'Europe de l'Ouest.	garantit	0.075
fr_12	french	Demander le droit de vote aux élections locales, ce n'est pas réclamer un privilège, c'est montrer que l'on souhaite participer davantage à la vie de la cité.	cité	0.275
fr_13	french	Demander le droit de vote aux élections locales, ce n'est pas réclamer un privilège, c'est montrer que l'on souhaite participer davantage à la vie de la cité.	davantage	0.525
fr_14	french	Demander le droit de vote aux élections locales, ce n'est pas réclamer un privilège, c'est montrer que l'on souhaite participer davantage à la vie de la cité.	réclamer	0.4
fr_15	french	Pour chaque site, une courte notice explique ce qu'il est, qui sont ses responsables, quel courant ou tendance il représente, et renvoie à une fiche plus complète sur notre site.	notice	0.1
fr_16	french	Pour chaque site, une courte notice explique ce qu'il est, qui sont ses responsables, quel courant ou tendance il représente, et renvoie à une fiche plus complète sur notre site.	responsables	0.075
fr_17	french	Pour chaque site, une courte notice explique ce qu'il est, qui sont ses responsables, quel courant ou tendance il représente, et renvoie à une fiche plus complète sur notre site.	tendance	0.35
fr_18	french	En revanche, ie suis orgueilleux de mes origines irlandaises, une sorte de tradition familiale qu'on a établi en deux générations mon père et moi.	orgueilleux	0.75
fr_19	french	En revanche, ie suis orgueilleux de mes origines irlandaises, une sorte de tradition familiale qu'on a établi en deux générations mon père et moi.	établi	0.35
fr_20	french	En revanche, ie suis orgueilleux de mes origines irlandaises, une sorte de tradition familiale qu'on a établi en deux générations mon père et moi.	sorte	0.25
fr_21	french	Je reste à votre disposition pour tout renseignement complémentaire.	disposition	0.225
fr_22	french	Je reste à votre disposition pour tout renseignement complémentaire.	renseignement	0.5
fr_23	french	Je reste à votre disposition pour tout renseignement complémentaire.	complémentaire	0.1
fr_24	french	Depuis quelques années, la question du sexisme à l'école et de ses conséquences sur les enfants interroge les professionnels de l'éducation.	conséquences	0.1
fr_25	french	Depuis quelques années, la question du sexisme à l'école et de ses conséquences sur les enfants interroge les professionnels de l'éducation.	interroge	0.3
fr_26	french	Depuis quelques années, la question du sexisme à l'école et de ses conséquences sur les enfants interroge les professionnels de l'éducation.	question	0.0
fr_27	french	Vers 1866, apparaît le pneumatique.	pneumatique	0.55
fr_28	french	La profession de coach de vie est en plein essor et s'impose dans tous les domaines de la vie.	essor	0.8
fr_29	french	La profession de coach de vie est en plein essor et s'impose dans tous les domaines de la vie.	coach	0.1
fr_30	french	La profession de coach de vie est en plein essor et s'impose dans tous les domaines de la vie.	impose	0.15
de_1	german	Das Grausen überwältigte alle seine Sinne, er stürzte verworren aus dem Zimmer durch die öden widerhallenden Gemächer und Säulengänge hinab.	Grausen	0.6
de_2	german	Das Grausen überwältigte alle seine Sinne, er stürzte verworren aus dem Zimmer durch die öden widerhallenden Gemächer und Säulengänge hinab.	verworren	0.55
de_3	german	Das Grausen überwältigte alle seine Sinne, er stürzte verworren aus dem Zimmer durch die öden widerhallenden Gemächer und Säulengänge hinab.	überwältigen	0.325
de_4	german	Es kommt nach allen heftigen Gemütsbewegungen, die unser ganzes Wesen durchschüttern, eine stillklare Heiterkeit über die Seele, gleich wie die Felder nach einem Gewitter frischer grünen und aufatmen.	Gemütsbewegung	0.65
de_5	german	Es kommt nach allen heftigen Gemütsbewegungen, die unser ganzes Wesen durchschüttern, eine stillklare Heiterkeit über die Seele, gleich wie die Felder nach einem Gewitter frischer grünen und aufatmen.	durchschüttern	0.65
de_6	german	Es kommt nach allen heftigen Gemütsbewegungen, die unser ganzes Wesen durchschüttern, eine stillklare Heiterkeit über die Seele, gleich wie die Felder nach einem Gewitter frischer grünen und aufatmen.	Heiterkeit	0.4
de_7	german	Florio war recht  innerlichst vergnügt, alle blöde Bangigkeit war von seiner Seele genommen, und er sah fast träumerisch still vor fröhlichen Gedanken zwischen den Lichtern und Blumen in die wunderschöne, langsam in die Abendgluten versinkende Landschaft vor sich hinaus.	recht	0.275
de_8	german	Florio war recht innerlichst vergnügt, alle blöde Bangigkeit war von seiner Seele genommen, und er sah fast träumerisch still vor fröhlichen Gedanken zwischen den Lichtern und Blumen in die wunderschöne, langsam in die Abendgluten versinkende Landschaft vor sich hinaus.	Bangigkeit	0.65
de_9	german	Florio war recht innerlichst vergnügt, alle blöde Bangigkeit war von seiner Seele genommen, und er sah fast träumerisch still vor fröhlichen Gedanken zwischen den Lichtern und Blumen in die wunderschöne, langsam in die Abendgluten versinkende Landschaft vor sich hinaus.	Abendglut	0.75
de_10	german	Zwar wurden die westlichen Alliierten durch Gewährsleute über die Planung „drastischer Maßnahmen“ zur Abriegelung von West-Berlin informiert, vom konkreten Zeitpunkt und Ausmaß der Absperrung gaben sie sich jedoch öffentlich überrascht.	drastisch	0.375
de_11	german	Zwar wurden die westlichen Alliierten durch Gewährsleute über die Planung „drastischer Maßnahmen“ zur Abriegelung von West-Berlin informiert, vom konkreten Zeitpunkt und Ausmaß der Absperrung gaben sie sich jedoch öffentlich überrascht.	Gewährsleute	0.875
de_12	german	Zwar wurden die westlichen Alliierten durch Gewährsleute über die Planung „drastischer Maßnahmen“ zur Abriegelung von West-Berlin informiert, vom konkreten Zeitpunkt und Ausmaß der Absperrung gaben sie sich jedoch öffentlich überrascht.	Ausmaß	0.275
de_13	german	Gleichwohl wurden auf vielen in die Westsektoren führenden Straßen, in Eisenbahnen und anderen Verkehrsmitteln durch die Volkspolizei intensiv Personenkontrollen durchgeführt, um u. a. Fluchtverdächtige und Schmuggler aufzugreifen.	Gleichwohl	0.425
de_14	german	Gleichwohl wurden auf vielen in die Westsektoren führenden Straßen, in Eisenbahnen und anderen Verkehrsmitteln durch die Volkspolizei intensiv Personenkontrollen durchgeführt, um u. a. Fluchtverdächtige und Schmuggler aufzugreifen.	Schmuggler	0.225
de_15	german	Gleichwohl wurden auf vielen in die Westsektoren führenden Straßen, in Eisenbahnen und anderen Verkehrsmitteln durch die Volkspolizei intensiv Personenkontrollen durchgeführt, um u. a. Fluchtverdächtige und Schmuggler aufzugreifen.	aufgreifen	0.275
de_16	german	So fanden sich bereits am 13. August Ost-Berliner an den Grenzübergängen zu West-Berlin ein, die lautstark ihren Unmut artikulierten.	lautstark	0.225
de_17	german	So fanden sich bereits am 13. August Ost-Berliner an den Grenzübergängen zu West-Berlin ein, die lautstark ihren Unmut artikulierten.	Unmut	0.4
de_18	german	So fanden sich bereits am 13. August Ost-Berliner an den Grenzübergängen zu West-Berlin ein, die lautstark ihren Unmut artikulierten.	artikulieren	0.25
de_19	german	Das Verhältnis zwischen den beiden verschlechterte sich während ihrer Amtszeit zusehends; nach vier Jahren hatte sich Burr der republikanischen Partei so entfremdet, dass er 1804 nicht wieder zur Wahl nominiert wurde.	Verhältnis	0.25
de_20	german	Das Verhältnis zwischen den beiden verschlechterte sich während ihrer Amtszeit zusehends; nach vier Jahren hatte sich Burr der republikanischen Partei so entfremdet, dass er 1804 nicht wieder zur Wahl nominiert wurde.	zusehends	0.475
de_21	german	Das Verhältnis zwischen den beiden verschlechterte sich während ihrer Amtszeit zusehends; nach vier Jahren hatte sich Burr der republikanischen Partei so entfremdet, dass er 1804 nicht wieder zur Wahl nominiert wurde.	nominieren	0.25
de_22	german	Währenddessen hatte sich die Führung der Sowjetunion ihre eigenen Gedanken zur Lage in der DDR gemacht und konzipierte Ende Mai die Maßnahmen zur Gesundung der politischen Lage in der DDR, die einer nach Moskau bestellten SED-Delegation am 2. Juni 1953 mitgeteilt wurden.	Lage	0.15
de_23	german	Währenddessen hatte sich die Führung der Sowjetunion ihre eigenen Gedanken zur Lage in der DDR gemacht und konzipierte Ende Mai die Maßnahmen zur Gesundung der politischen Lage in der DDR, die einer nach Moskau bestellten SED-Delegation am 2. Juni 1953 mitgeteilt wurden.	konzipieren	0.475
de_24	german	Währenddessen hatte sich die Führung der Sowjetunion ihre eigenen Gedanken zur Lage in der DDR gemacht und konzipierte Ende Mai die Maßnahmen zur Gesundung der politischen Lage in der DDR, die einer nach Moskau bestellten SED-Delegation am 2. Juni 1953 mitgeteilt wurden.	Maßnahme	0.275
de_25	german	Seine zwiespältige Haltung gegenüber der Institution der Sklaverei lässt sich aus heutiger Sicht nur schwerlich mit seinen Überzeugungen von Freiheit und Gleichheit vereinen.	zwiespältig	0.55
de_26	german	Seine zwiespältige Haltung gegenüber der Institution der Sklaverei lässt sich aus heutiger Sicht nur schwerlich mit seinen Überzeugungen von Freiheit und Gleichheit vereinen.	Haltung	0.325
de_27	german	Seine zwiespältige Haltung gegenüber der Institution der Sklaverei lässt sich aus heutiger Sicht nur schwerlich mit seinen Überzeugungen von Freiheit und Gleichheit vereinen.	Sicht	0.175
de_28	german	Besonders innerhalb der SPD tobten um die avisierte Vereinigung heftige Kontroversen.	toben	0.25
de_29	german	Besonders innerhalb der SPD tobten um die avisierte Vereinigung heftige Kontroversen.	avisieren	0.7
de_30	german	Besonders innerhalb der SPD tobten um die avisierte Vereinigung heftige Kontroversen.	Kontroverse	0.35
it_1	italian	Aveva l'aria di una perduta nobiltà: la miseria gli si leggeva tutta nel volto e nella camicia sbrindellata sul petto.	perduta	0.08
it_2	italian	Aveva l'aria di una perduta nobiltà: la miseria gli si leggeva tutta nel volto e nella camicia sbrindellata sul petto.	miseria	0.08
it_3	italian	Aveva l'aria di una perduta nobiltà: la miseria gli si leggeva tutta nel volto e nella camicia sbrindellata sul petto.	sbrindellata	0.3
it_4	italian	Sono per lo più opere di autori anonimi, spesso giunte a noi frammentarie, che ritraggono la società dell'epoca, orientata al profitto e al piacere.	anonimi	0.03
it_5	italian	Sono per lo più opere di autori anonimi, spesso giunte a noi frammentarie, che ritraggono la società dell'epoca, orientata al profitto e al piacere.	giunte	0.08
it_6	italian	Sono per lo più opere di autori anonimi, spesso giunte a noi frammentarie, che ritraggono la società dell'epoca, orientata al profitto e al piacere.	profitto	0.15
it_7	italian	Gli piaceva come raccontava il Manolo, con quelle frasi ampollose costellate di parole in dialetto	ampollose	0.43
it_8	italian	Gli piaceva come raccontava il Manolo, con quelle frasi ampollose costellate di parole in dialetto	costellate	0.28
it_9	italian	Gli piaceva come raccontava il Manolo, con quelle frasi ampollose costellate di parole in dialetto	parole	0.03
it_10	italian	Dopo una giovinezza irrequieta angustiata dalle ristrettezze economiche (i Pulci erano una nobile famiglia decaduta), è introdotto presso la famiglia Medici nel 1461, dove entra presto nelle grazie del giovane Lorenzo.	giovinezza	0.03
it_11	italian	Dopo una giovinezza irrequieta angustiata dalle ristrettezze economiche (i Pulci erano una nobile famiglia decaduta), è introdotto presso la famiglia Medici nel 1461, dove entra presto nelle grazie del giovane Lorenzo.	angustiata	0.38
it_12	italian	Dopo una giovinezza irrequieta angustiata dalle ristrettezze economiche (i Pulci erano una nobile famiglia decaduta), è introdotto presso la famiglia Medici nel 1461, dove entra presto nelle grazie del giovane Lorenzo.	grazie	0.18
it_13	italian	Inventiamo miti e trame per sottrarre al tempo la sua apparente mancanza di senso.	sottrarre	0.08
it_14	italian	Inventiamo miti e trame per sottrarre al tempo la sua apparente mancanza di senso.	apparente	0.12
it_15	italian	Inventiamo miti e trame per sottrarre al tempo la sua apparente mancanza di senso.	mancanza	0.03
it_16	italian	È uno dei poemi più singolari della letteratura italiana, dato il tono giocoso e le avventure mirabolanti di alcuni personaggi.	singolari	0.22
it_17	italian	È uno dei poemi più singolari della letteratura italiana, dato il tono giocoso e le avventure mirabolanti di alcuni personaggi.	giocoso	0.1
it_18	italian	È uno dei poemi più singolari della letteratura italiana, dato il tono giocoso e le avventure mirabolanti di alcuni personaggi.	mirabolanti	0.48
it_19	italian	Lo stile è molto popolareggiante, a volte quasi con ostentazione (specialmente in alcune canzoni, che sembrano costituite da centoni di proverbi popolari), ma senza per questo risultare affettato; e si deve ricordare come Poliziano fosse una delle persone più colte e raffinate del suo tempo.	popolareggiante	0.3
it_20	italian	Lo stile è molto popolareggiante, a volte quasi con ostentazione (specialmente in alcune canzoni, che sembrano costituite da centoni di proverbi popolari), ma senza per questo risultare affettato; e si deve ricordare come Poliziano fosse una delle persone più colte e raffinate del suo tempo.	ostentazione	0.12
it_21	italian	Lo stile è molto popolareggiante, a volte quasi con ostentazione (specialmente in alcune canzoni, che sembrano costituite da centoni di proverbi popolari), ma senza per questo risultare affettato; e si deve ricordare come Poliziano fosse una delle persone più colte e raffinate del suo tempo.	affettato	0.52
it_22	italian	Tardo a capire, incapace d'un solo gesto e d'una sola parola, inchiodato alla mia viltà e al mio livore, io rimanevo il solito piccolo, impotente sicario di sempre.	tardo	0.32
it_23	italian	Tardo a capire, incapace d'un solo gesto e d'una sola parola, inchiodato alla mia viltà e al mio livore, io rimanevo il solito piccolo, impotente sicario di sempre.	livore	0.52
it_24	italian	Tardo a capire, incapace d'un solo gesto e d'una sola parola, inchiodato alla mia viltà e al mio livore, io rimanevo il solito piccolo, impotente sicario di sempre.	sicario	0.48
it_25	italian	Gli Stati europei danno vita a veri e propri imperi attraverso cui controllare le colonie, mentre nella società si diffonde l'idea che con il lavoro si possa estendere indefinitamente il benessere e la civiltà, liberando gli uomini dai condizionamenti della natura.	estendere	0.25
it_26	italian	Gli Stati europei danno vita a veri e propri imperi attraverso cui controllare le colonie, mentre nella società si diffonde l'idea che con il lavoro si possa estendere indefinitamente il benessere e la civiltà, liberando gli uomini dai condizionamenti della natura.	indefinitamente	0.32
it_27	italian	Gli Stati europei danno vita a veri e propri imperi attraverso cui controllare le colonie, mentre nella società si diffonde l'idea che con il lavoro si possa estendere indefinitamente il benessere e la civiltà, liberando gli uomini dai condizionamenti della natura.	condizionamenti	0.43
